2020-09-07 17:38:24,194 [AUDIT] Token created by 'anonymous': tokenId='2d59aef9-374b-46d9-b107-a08c09ba530c', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-14 21:46:50,536 [AUDIT] Token created by 'jffe@000': tokenId='9dd19792-4b24-4879-8b34-47f9ed27afcf', issuer='jffe@000', subject='jffe@000', expiry=1600120610536, refreshable=false
2020-09-14 21:56:57,231 [AUDIT] Token created by 'jffe@000': tokenId='111a8800-e343-43fa-8e84-8e3436b38b8b', issuer='jffe@000', subject='jffe@000', expiry=1600121217230, refreshable=false
2020-09-14 21:56:57,235 [AUDIT] Token created by 'jffe@000': tokenId='aa86b05a-c8f1-4b18-8b84-15bc5fbfc372', issuer='jffe@000', subject='jffe@000', expiry=1600121217235, refreshable=false
2020-09-14 21:56:57,242 [AUDIT] Token created by 'jffe@000': tokenId='010c884e-2c5e-48b6-bac3-409de458347e', issuer='jffe@000', subject='jffe@000', expiry=1600121217242, refreshable=false
2020-09-14 21:56:57,242 [AUDIT] Token created by 'jffe@000': tokenId='fcaa51d3-bcaf-4ea0-a867-aa07c042b6bc', issuer='jffe@000', subject='jffe@000', expiry=1600121217242, refreshable=false
2020-09-14 22:15:26,624 [AUDIT] Token created by 'anonymous': tokenId='c2033aeb-5099-4589-90a2-59c8dbd5cc6b', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-14 22:15:28,118 [AUDIT] Token created by 'anonymous': tokenId='6559ac13-b4a4-4855-a2ea-84fc5b695a9d', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600121848113, refreshable=false
2020-09-14 22:15:28,246 [AUDIT] Token created by 'anonymous': tokenId='724b1767-0b61-486c-82b3-1a735855ce48', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600121848244, refreshable=false
2020-09-14 22:15:28,469 [AUDIT] Token created by 'anonymous': tokenId='40ffbbfa-692e-4d84-901a-7456aec06c61', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600121848462, refreshable=false
2020-09-14 22:15:28,889 [AUDIT] Token created by 'anonymous': tokenId='a7003c4c-ba93-437d-89cb-8d8df7aec58f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600121848884, refreshable=false
2020-09-14 22:15:29,722 [AUDIT] Token created by 'anonymous': tokenId='eecfc604-d189-40b8-ad34-a4f8d8909854', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600121849708, refreshable=false
2020-09-14 22:15:29,803 [AUDIT] Token created by 'anonymous': tokenId='824f2f5d-bafc-4970-bc4e-b987f7b4ef20', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-14 22:15:30,147 [AUDIT] Token created by 'anonymous': tokenId='5fd083c2-185a-4c54-8653-f395c282586b', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-14 22:15:31,491 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='1af92e6e-0db8-4da3-9c07-e29f7d869e53', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546201731487, refreshable=false
2020-09-14 22:15:36,361 [AUDIT] Token created by 'anonymous': tokenId='2cd92b2f-b885-4b2a-b2a3-704513d5ffc2', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-14 22:15:36,420 [AUDIT] Token created by 'jffe@000': tokenId='7c2637f6-23c5-4a66-a550-926481df0dc9', issuer='jffe@000', subject='jffe@000', expiry=1600122336420, refreshable=false
2020-09-14 22:25:38,939 [AUDIT] Token created by 'jffe@000': tokenId='1f022b24-dbca-45e0-85f3-4ab86fde6ad5', issuer='jffe@000', subject='jffe@000', expiry=1600122938939, refreshable=false
2020-09-14 22:25:38,942 [AUDIT] Token created by 'jffe@000': tokenId='7e0c9a46-c277-4043-8ea6-f3798db29a2e', issuer='jffe@000', subject='jffe@000', expiry=1600122938942, refreshable=false
2020-09-14 22:25:38,938 [AUDIT] Token created by 'jffe@000': tokenId='d05146bc-ef00-430c-8674-d45e9570985a', issuer='jffe@000', subject='jffe@000', expiry=1600122938938, refreshable=false
2020-09-14 22:25:38,939 [AUDIT] Token created by 'jffe@000': tokenId='c71747ee-8889-47b0-8bcd-e68d68bcd09e', issuer='jffe@000', subject='jffe@000', expiry=1600122938938, refreshable=false
2020-09-15 23:53:37,187 [AUDIT] Token created by 'anonymous': tokenId='e7a1cdd2-f9e8-43da-bf09-5b364f5eb00d', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-15 23:53:41,907 [AUDIT] Token created by 'anonymous': tokenId='0233450e-58a2-4196-821d-36ecd9947f8a', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600214141903, refreshable=false
2020-09-15 23:53:42,046 [AUDIT] Token created by 'anonymous': tokenId='6291a464-7192-498a-b1d8-5edc0f3be00e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600214142039, refreshable=false
2020-09-15 23:53:42,989 [AUDIT] Token created by 'anonymous': tokenId='68143055-fca9-49af-b4c2-4bc599f998d7', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-15 23:53:43,224 [AUDIT] Token created by 'anonymous': tokenId='7d028b9a-c473-44f4-b1e5-383c120037ba', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-15 23:53:45,099 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='980da0ec-3980-498b-a7db-262c96ca5eec', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546294025097, refreshable=false
2020-09-15 23:53:50,351 [AUDIT] Token created by 'anonymous': tokenId='e6f8a0f6-1675-4ea2-b576-cc9f933899f9', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-15 23:53:50,513 [AUDIT] Token created by 'jffe@000': tokenId='e52a0d01-3db5-43ed-931f-f75fcb5410eb', issuer='jffe@000', subject='jffe@000', expiry=1600214630512, refreshable=false
2020-09-16 00:03:01,445 [AUDIT] Token created by 'anonymous': tokenId='34b40e60-f930-4994-bd17-86e94f379285', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 00:03:01,508 [AUDIT] Token revoked by 'anonymous': tokenId='e7a1cdd2-f9e8-43da-bf09-5b364f5eb00d', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 00:03:02,363 [AUDIT] Token created by 'anonymous': tokenId='cb6f9b7f-f0b1-44ef-8b24-f927090fd915', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 00:03:02,376 [AUDIT] Token revoked by 'anonymous': tokenId='68143055-fca9-49af-b4c2-4bc599f998d7', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 00:03:02,571 [AUDIT] Token created by 'anonymous': tokenId='fe13e577-6f2b-4879-8c5f-387ad5603c51', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 00:03:02,579 [AUDIT] Token revoked by 'anonymous': tokenId='7d028b9a-c473-44f4-b1e5-383c120037ba', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 00:03:02,798 [AUDIT] Token created by 'anonymous': tokenId='5372c73f-6f98-404c-9dc3-34069c52e7cf', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600214702792, refreshable=false
2020-09-16 00:03:03,696 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='efb7e101-8442-4370-9a14-cf8a1c7eff96', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546294583694, refreshable=false
2020-09-16 00:03:08,310 [AUDIT] Token created by 'anonymous': tokenId='a9d8ceec-e1bb-4e2a-9a14-00f005fe1f16', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 00:03:08,328 [AUDIT] Token revoked by 'anonymous': tokenId='e6f8a0f6-1675-4ea2-b576-cc9f933899f9', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 00:03:08,362 [AUDIT] Token created by 'jffe@000': tokenId='913624b8-8f4e-4f49-b17f-4e871133a5b8', issuer='jffe@000', subject='jffe@000', expiry=1600215188362, refreshable=false
2020-09-16 00:13:10,817 [AUDIT] Token created by 'jffe@000': tokenId='a419f83c-d455-4c2f-b3ed-2a882e69330e', issuer='jffe@000', subject='jffe@000', expiry=1600215790815, refreshable=false
2020-09-16 00:13:10,817 [AUDIT] Token created by 'jffe@000': tokenId='12cab25e-5d83-43fb-8ff4-76c60cd6bdf6', issuer='jffe@000', subject='jffe@000', expiry=1600215790815, refreshable=false
2020-09-16 00:13:10,817 [AUDIT] Token created by 'jffe@000': tokenId='68b2ceac-9f8e-4036-93c1-2d95682d0847', issuer='jffe@000', subject='jffe@000', expiry=1600215790815, refreshable=false
2020-09-16 00:13:10,817 [AUDIT] Token created by 'jffe@000': tokenId='f7f9e047-8e8d-48f3-9e90-62a43d966d6f', issuer='jffe@000', subject='jffe@000', expiry=1600215790815, refreshable=false
2020-09-16 00:23:10,831 [AUDIT] Token created by 'jffe@000': tokenId='c2b248f4-a885-4a69-bf55-8f4b6447a0ba', issuer='jffe@000', subject='jffe@000', expiry=1600216390831, refreshable=false
2020-09-16 00:23:10,833 [AUDIT] Token created by 'jffe@000': tokenId='94ece7ee-a00c-4b54-b64d-b1b895152b73', issuer='jffe@000', subject='jffe@000', expiry=1600216390833, refreshable=false
2020-09-16 00:23:10,841 [AUDIT] Token created by 'jffe@000': tokenId='7888b889-13f3-42d2-8007-f64fba924385', issuer='jffe@000', subject='jffe@000', expiry=1600216390840, refreshable=false
2020-09-16 00:23:10,842 [AUDIT] Token created by 'jffe@000': tokenId='c440656d-dd2b-496c-945a-3ecf48498057', issuer='jffe@000', subject='jffe@000', expiry=1600216390842, refreshable=false
2020-09-16 00:33:10,900 [AUDIT] Token created by 'jffe@000': tokenId='d729f7af-6e53-430e-b408-357588f6e7b7', issuer='jffe@000', subject='jffe@000', expiry=1600216990900, refreshable=false
2020-09-16 00:33:10,901 [AUDIT] Token created by 'jffe@000': tokenId='f76faf47-ffdb-452b-8d6e-e0dabda8057e', issuer='jffe@000', subject='jffe@000', expiry=1600216990901, refreshable=false
2020-09-16 00:33:10,905 [AUDIT] Token created by 'jffe@000': tokenId='93854f92-83d6-40ef-9f9e-7a9443f9764f', issuer='jffe@000', subject='jffe@000', expiry=1600216990905, refreshable=false
2020-09-16 00:33:10,912 [AUDIT] Token created by 'jffe@000': tokenId='c30d88fe-f95a-4447-848a-ad68b064759b', issuer='jffe@000', subject='jffe@000', expiry=1600216990912, refreshable=false
2020-09-16 00:43:10,977 [AUDIT] Token created by 'jffe@000': tokenId='a93b8177-d010-4bb7-902b-b02bb5f3ac5d', issuer='jffe@000', subject='jffe@000', expiry=1600217590977, refreshable=false
2020-09-16 00:43:10,987 [AUDIT] Token created by 'jffe@000': tokenId='dcc6dcd9-15aa-4086-8e1f-b9edabd23db8', issuer='jffe@000', subject='jffe@000', expiry=1600217590986, refreshable=false
2020-09-16 00:43:10,989 [AUDIT] Token created by 'jffe@000': tokenId='149d43b0-36c5-4d87-8078-916ffc2ecca2', issuer='jffe@000', subject='jffe@000', expiry=1600217590989, refreshable=false
2020-09-16 00:43:10,989 [AUDIT] Token created by 'jffe@000': tokenId='0e4f1bff-9fb0-4ddc-8b3a-951376f922a2', issuer='jffe@000', subject='jffe@000', expiry=1600217590989, refreshable=false
2020-09-16 08:39:07,379 [AUDIT] Token created by 'anonymous': tokenId='fee59e3e-353f-411d-9666-2de4124d1b21', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 08:39:07,437 [AUDIT] Token revoked by 'anonymous': tokenId='34b40e60-f930-4994-bd17-86e94f379285', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 08:39:08,459 [AUDIT] Token created by 'anonymous': tokenId='10bea514-c396-4bd2-a4c7-7d41351301dd', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 08:39:08,509 [AUDIT] Token revoked by 'anonymous': tokenId='cb6f9b7f-f0b1-44ef-8b24-f927090fd915', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 08:39:08,720 [AUDIT] Token created by 'anonymous': tokenId='1b3a3162-5645-4954-bf74-403f4c7c3611', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 08:39:08,728 [AUDIT] Token revoked by 'anonymous': tokenId='fe13e577-6f2b-4879-8c5f-387ad5603c51', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 08:39:09,154 [AUDIT] Token created by 'anonymous': tokenId='83402898-77fd-4abd-bb5c-1d1244eee255', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600245669150, refreshable=false
2020-09-16 08:39:09,743 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='de40fab7-5d10-45c6-b18b-85729c12ef6c', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546325549740, refreshable=false
2020-09-16 08:39:13,635 [AUDIT] Token created by 'anonymous': tokenId='e732abec-5a49-4373-a7ea-2547f6c84b8c', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 08:39:13,645 [AUDIT] Token revoked by 'anonymous': tokenId='a9d8ceec-e1bb-4e2a-9a14-00f005fe1f16', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 08:39:13,677 [AUDIT] Token created by 'jffe@000': tokenId='612860bc-245b-4ace-9e83-f3bcde129e72', issuer='jffe@000', subject='jffe@000', expiry=1600246153677, refreshable=false
2020-09-16 08:49:16,097 [AUDIT] Token created by 'jffe@000': tokenId='a2210215-0006-4063-ac1d-c6cadfe058af', issuer='jffe@000', subject='jffe@000', expiry=1600246756097, refreshable=false
2020-09-16 08:49:16,103 [AUDIT] Token created by 'jffe@000': tokenId='a159000e-5d7d-4954-aa75-82bcfa997355', issuer='jffe@000', subject='jffe@000', expiry=1600246756103, refreshable=false
2020-09-16 08:49:16,103 [AUDIT] Token created by 'jffe@000': tokenId='bda9e533-f798-4347-8dba-e22b895a691b', issuer='jffe@000', subject='jffe@000', expiry=1600246756103, refreshable=false
2020-09-16 08:49:16,105 [AUDIT] Token created by 'jffe@000': tokenId='39612eb0-1d05-4135-a3a8-6bb197184649', issuer='jffe@000', subject='jffe@000', expiry=1600246756105, refreshable=false
2020-09-16 13:17:53,220 [AUDIT] Token created by 'anonymous': tokenId='bdb8ddf7-f6ac-40f1-b097-5a980095b1a6', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 13:17:55,804 [AUDIT] Token created by 'anonymous': tokenId='08cbe57f-fb9e-4e54-af8a-1b6439e54b6d', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262395799, refreshable=false
2020-09-16 13:17:55,935 [AUDIT] Token created by 'anonymous': tokenId='dc7fdbda-9f9b-429d-b7f8-2f1300f9b94d', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262395932, refreshable=false
2020-09-16 13:17:56,158 [AUDIT] Token created by 'anonymous': tokenId='a427fe40-bae7-4b02-bb5a-05a38f3c2cb2', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262396156, refreshable=false
2020-09-16 13:17:56,573 [AUDIT] Token created by 'anonymous': tokenId='647c16d8-73bb-474c-8e1a-42d43b0c0695', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262396568, refreshable=false
2020-09-16 13:17:57,397 [AUDIT] Token created by 'anonymous': tokenId='15be9d16-52d1-4e1c-b404-d46fe4f4ecc3', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262397392, refreshable=false
2020-09-16 13:17:58,024 [AUDIT] Token created by 'anonymous': tokenId='11bc19c8-0a6f-41b8-97bc-3e40fae8123b', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 13:17:58,406 [AUDIT] Token created by 'anonymous': tokenId='f893f965-2469-4058-8cb9-1dab5d154538', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600262398405, refreshable=false
2020-09-16 13:17:58,415 [AUDIT] Token created by 'anonymous': tokenId='c5b6b12b-f4b8-433f-9c42-e1eabf903b9c', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 13:18:03,213 [AUDIT] Token created by 'anonymous': tokenId='35a2c762-4adc-46ed-aad9-0acddc4584db', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 13:18:03,260 [AUDIT] Token created by 'jffe@000': tokenId='8599b91e-a5ca-435d-b5c9-9f65029975b0', issuer='jffe@000', subject='jffe@000', expiry=1600262883259, refreshable=false
2020-09-16 13:55:13,903 [AUDIT] Token created by 'anonymous': tokenId='29de7230-6f7b-488a-9c2b-271b8a771b3a', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-16 13:55:17,809 [AUDIT] Token created by 'anonymous': tokenId='0705f77c-30bf-4a15-9e2e-6c814719e201', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600264637783, refreshable=false
2020-09-16 13:55:17,962 [AUDIT] Token created by 'anonymous': tokenId='06458826-69b9-405a-92f5-9c801f334774', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600264637947, refreshable=false
2020-09-16 13:55:18,202 [AUDIT] Token created by 'anonymous': tokenId='c95ed1a7-e524-4a41-b80a-bc015503cfe6', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600264638185, refreshable=false
2020-09-16 13:55:18,624 [AUDIT] Token created by 'anonymous': tokenId='0a739136-eb4f-4c42-9746-4735466e60bd', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600264638612, refreshable=false
2020-09-16 13:55:18,815 [AUDIT] Token created by 'anonymous': tokenId='2f5bce52-0500-40d1-80e9-48a62342f4e5', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-16 13:55:19,042 [AUDIT] Token created by 'anonymous': tokenId='86fc464b-e944-4479-ae09-47cb1b8d3624', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-16 13:55:23,823 [AUDIT] Token created by 'anonymous': tokenId='ed031163-15aa-4e46-8df8-ccf7b9a3c15c', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-16 13:55:23,876 [AUDIT] Token created by 'jffe@000': tokenId='593a4a7d-cf1f-484f-88a8-f4c3080e2315', issuer='jffe@000', subject='jffe@000', expiry=1600265123876, refreshable=false
2020-09-16 13:57:20,000 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='a9303cd7-0830-4687-90c4-7dcb81d99a88', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546344639998, refreshable=false
2020-09-24 18:52:18,333 [AUDIT] Token created by 'anonymous': tokenId='c2ecf58a-076c-451b-be03-2bb6d34ad566', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-24 18:52:20,978 [AUDIT] Token created by 'anonymous': tokenId='1b85c655-a3fe-4d1b-bcb2-809f62609b99', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600973660970, refreshable=false
2020-09-24 18:52:21,112 [AUDIT] Token created by 'anonymous': tokenId='ede6d99d-c0a6-441b-809a-ae233ff7bea1', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600973661102, refreshable=false
2020-09-24 18:52:21,370 [AUDIT] Token created by 'anonymous': tokenId='fb6e3c69-9551-4a16-bc54-3f52cf0638d8', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600973661325, refreshable=false
2020-09-24 18:52:21,708 [AUDIT] Token created by 'anonymous': tokenId='7df7cdf9-cb56-4792-99b9-0f765b799dba', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-24 18:52:21,831 [AUDIT] Token created by 'anonymous': tokenId='5e3217a9-2345-4072-9017-b206b4b75b53', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-24 18:52:23,483 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='fc2c5889-3d40-4bf1-b174-cb05cf993325', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2547053543480, refreshable=false
2020-09-24 18:52:28,987 [AUDIT] Token created by 'anonymous': tokenId='b188c1bd-eec7-4fbf-b2ca-9d13e20c5a4c', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-24 18:52:29,342 [AUDIT] Token created by 'jffe@000': tokenId='c1b1f9ab-20bc-486e-b7ed-7442f963fa8e', issuer='jffe@000', subject='jffe@000', expiry=1600974149342, refreshable=false
2020-09-24 19:02:31,838 [AUDIT] Token created by 'jffe@000': tokenId='8ef9f049-6a09-4e50-80e5-144b84243f20', issuer='jffe@000', subject='jffe@000', expiry=1600974751838, refreshable=false
2020-09-24 19:02:31,841 [AUDIT] Token created by 'jffe@000': tokenId='d7734dad-772d-440d-8a3d-790e825daaac', issuer='jffe@000', subject='jffe@000', expiry=1600974751841, refreshable=false
2020-09-24 19:02:31,866 [AUDIT] Token created by 'jffe@000': tokenId='cb8e4a45-1c03-4f28-b42b-5cad856d0e51', issuer='jffe@000', subject='jffe@000', expiry=1600974751865, refreshable=false
2020-09-24 19:02:31,866 [AUDIT] Token created by 'jffe@000': tokenId='c688d2a6-7451-4694-a27a-3617ded095ee', issuer='jffe@000', subject='jffe@000', expiry=1600974751866, refreshable=false
2020-09-24 19:12:31,895 [AUDIT] Token created by 'jffe@000': tokenId='6b00d8e9-b171-47f1-8868-7f78bdb092c1', issuer='jffe@000', subject='jffe@000', expiry=1600975351895, refreshable=false
2020-09-24 19:12:31,909 [AUDIT] Token created by 'jffe@000': tokenId='7ebdab0a-f9b7-4c5c-ab9e-594d2f38adc1', issuer='jffe@000', subject='jffe@000', expiry=1600975351909, refreshable=false
2020-09-24 19:12:31,915 [AUDIT] Token created by 'jffe@000': tokenId='b2ee0f97-605c-478a-bfa3-f00f4cb78074', issuer='jffe@000', subject='jffe@000', expiry=1600975351915, refreshable=false
2020-09-24 19:12:31,915 [AUDIT] Token created by 'jffe@000': tokenId='8f907b1a-3bf6-425e-bddb-7f341d6056cf', issuer='jffe@000', subject='jffe@000', expiry=1600975351915, refreshable=false
2020-09-24 19:22:31,999 [AUDIT] Token created by 'jffe@000': tokenId='ead7bd05-f144-4d9f-a02c-1f6d80e13d57', issuer='jffe@000', subject='jffe@000', expiry=1600975951999, refreshable=false
2020-09-24 19:22:32,000 [AUDIT] Token created by 'jffe@000': tokenId='02bdfff7-4c91-4d90-a107-d4ec62814893', issuer='jffe@000', subject='jffe@000', expiry=1600975951999, refreshable=false
2020-09-24 19:22:31,999 [AUDIT] Token created by 'jffe@000': tokenId='1e1c7be7-f1fb-4fca-becb-2fa4bf8e767f', issuer='jffe@000', subject='jffe@000', expiry=1600975951999, refreshable=false
2020-09-24 19:22:32,007 [AUDIT] Token created by 'jffe@000': tokenId='ae726964-c922-4ba1-a06f-aedd663eaf6a', issuer='jffe@000', subject='jffe@000', expiry=1600975952006, refreshable=false
